Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
05-06-2019,7673.41,7924.48,7570.9,7785.94,9193.711888,71403852.94,7766.596758
06-06-2019,7784.62,7878.62,7449.68,7806.07,8738.666359,67238735.51,7694.393257
07-06-2019,7801.97,8134.99,7758.93,8001.25,9012.096159,71665291.08,7952.122326
08-06-2019,8002.68,8061.12,7777.67,7932.27,4870.115567,38536604.55,7912.872706
09-06-2019,7933.17,7966.58,7511.41,7632.99,3895.848105,30121891.88,7731.793197
10-06-2019,7629.98,8090,7523.16,8021.1,7150.594298,56100688.22,7845.597987
11-06-2019,8017.99,8057.32,7713.34,7919.1,5552.688038,43736594.89,7876.652639
12-06-2019,7915.7,8266,7821.73,8176.27,8577.162497,69114902.53,8058.014822
13-06-2019,8171.12,8335.56,8049.22,8238,7237.800391,59224703.04,8182.693614
14-06-2019,8235.44,8737.37,8174.92,8697.54,8678.250306,72939450.9,8404.856777
15-06-2019,8694.74,8911.98,8623.52,8857.19,5275.753069,46136638.05,8745.033636
16-06-2019,8857.19,9391.85,8805,8974.19,15018.85336,136949106.5,9118.479506
17-06-2019,8973.02,9477.7,8973.02,9333.48,12760.9607,118055249.8,9251.2823
18-06-2019,9333.48,9361.87,8918,9078.84,11327.45394,103380451.5,9126.539116
19-06-2019,9076.51,9325.85,9036.19,9278.27,4687.259843,42898235.43,9152.092452
20-06-2019,9280.17,9600,9211.08,9534.99,7870.315839,73844684.38,9382.68373
21-06-2019,9534.99,10229.49,9534.97,10222.12,12553.09963,123290085.5,9821.485456
22-06-2019,10222.13,11200,10085.5,10661.3,13709.30032,146874837.1,10713.5181
23-06-2019,10665.66,11247.62,10483.33,10831.95,7270.645812,78614343.38,10812.56678
24-06-2019,10827.23,11099,10551.51,11029.63,8247.393811,89425712.76,10842.90563
25-06-2019,11030,11796.37,11000.02,11751.01,12133.57176,137485305.1,11330.9838
26-06-2019,11760,13880,11647.07,12920.54,37487.80243,476983027.9,12723.68603
27-06-2019,12927.44,13355.61,10300,11153.74,36106.96055,417050294,11550.41265
28-06-2019,11153.73,12447.46,10739.1,12354.43,18718.10159,218180576.6,11656.12739
29-06-2019,12354.45,12386.76,11317.03,11858.62,12265.99736,144889140.8,11812.25925
30-06-2019,11867.35,12200.06,10651.3,10760.1,12642.61772,142891926.1,11302.40028
01-07-2019,10759.24,11200.41,9950,10577.43,22917.4371,243205448.5,10612.24462
02-07-2019,10581.78,10942.63,9614.08,10828.9,20285.24655,206617402.1,10185.59974
03-07-2019,10830.1,12009,10830.1,11967.43,19389.85476,220385744.1,11366.03378
04-07-2019,11970,12061.04,11052.74,11146.34,11185.2942,130996748.9,11711.51572
05-07-2019,11144.82,11440,10769.15,10997.84,11893.43795,132207381.4,11115.99371
06-07-2019,10996.82,11735,10982.89,11240,7892.178668,90077908.73,11413.56684
07-07-2019,11233.21,11627,11083.76,11469.96,6683.055467,75851416.72,11349.81104
08-07-2019,11478.43,12398,11332.19,12286.14,11901.90089,142163191.2,11944.57864
09-07-2019,12299.94,12883.48,12030.43,12567.23,15115.55238,188848935.9,12493.68406
10-07-2019,12574.88,13200,11550,12098.95,19838.38995,248386820.7,12520.51307
11-07-2019,12101.44,12104.97,10966.81,11349.24,18468.686,212707393.6,11517.19151
12-07-2019,11352.74,11942.39,11083.52,11808.91,9176.67943,105982547.4,11549.11733
13-07-2019,11811.08,11846.61,10810,11378.79,9391.353414,105947622.2,11281.40083
14-07-2019,11382.03,11467.3,10090,10191.87,12170.40824,129392649.1,10631.74271
15-07-2019,10191.87,11080.37,9855,10850,16048.02718,166452851.7,10372.1691
16-07-2019,10848.27,11042.11,9366,9412.81,20761.02748,207176966.8,9979.12878
17-07-2019,9427.45,9993,9049.54,9699.35,16992.78526,161878855.1,9526.328533
18-07-2019,9712.15,10797,9280.33,10648.6,18289.54218,184684478.6,10097.81857
19-07-2019,10638.44,10776.99,10102.58,10535.43,13787.45647,143864052.2,10434.41569
20-07-2019,10533.71,11120,10359.17,10750.11,9964.673883,106763959.5,10714.24522
21-07-2019,10757.15,10839.09,10325,10600.24,5628.161767,59511306.04,10573.84427
22-07-2019,10605.03,10686.89,10052.25,10328.83,9371.306442,97152157.16,10366.98114
23-07-2019,10315.87,10327.33,9801.88,9847.02,9040.848826,90667673.97,10028.66829
24-07-2019,9841.42,9911.5,9514.96,9763.67,9433.3452,91609723.74,9711.265919
25-07-2019,9781.52,10187,9734.19,9883.96,6377.957518,63834998.12,10008.68976
26-07-2019,9886.08,9897.46,9650,9846.94,5570.109147,54443100.84,9774.153324
27-07-2019,9846.94,10235,9299,9481.37,9614.102075,92385636.33,9609.387919
28-07-2019,9467.84,9634.5,9111,9533.19,3860.834817,36403147.17,9428.827935
29-07-2019,9538.73,9725.17,9360,9495.39,5068.654309,48310068.33,9531.142859
30-07-2019,9508.21,9775,9373.48,9593.62,5533.971185,52939667.09,9566.306964
31-07-2019,9592.26,10143.2,9574.09,10085.34,7917.508477,78200173.69,9876.86643
01-08-2019,10096.01,10499,9878.09,10407.71,7681.73236,77733048.8,10119.20816
02-08-2019,10416.79,10670,10318.47,10529.51,9286.861727,97381562.11,10485.9494
03-08-2019,10529.51,10919,10502.8,10821.52,6996.117228,75441657.32,10783.36095
04-08-2019,10812.58,11085.99,10564.96,10986.96,7556.32923,81929591.53,10842.51216
05-08-2019,10986.55,11959.36,10986.55,11800,17260.45577,201353715.4,11665.60826
06-08-2019,11800,12325,11200,11470,16420.57916,193547554.6,11786.88965
07-08-2019,11471.58,12145.42,11388.01,11971.57,15480.45524,182167600.4,11767.58677
08-08-2019,11973.46,12061.1,11450.93,11983.43,10144.46211,119651274.8,11794.73821
09-08-2019,11985.6,12040,11650,11859.32,7336.914849,86686857.78,11815.16476
10-08-2019,11859.32,11976.68,11200,11273.2,7447.248341,85889772.9,11533.08833
11-08-2019,11273.03,11589.73,11080.37,11528.73,4361.390692,49596364.04,11371.68567
12-08-2019,11527.44,11551.57,11194.04,11385.11,3417.709357,38863136.43,11371.10631
13-08-2019,11380.61,11446.94,10738.58,10862.28,9003.178886,99425694.62,11043.39877
14-08-2019,10862.25,10862.25,9888.57,10022.99,12678.94119,131558631,10376.15278
15-08-2019,10022.5,10444.66,9467.57,10301.44,15083.17326,149955048.5,9941.876675
16-08-2019,10294.9,10540,9736.96,10354.34,11080.39966,112415461.6,10145.43384
17-08-2019,10351.18,10472.93,9974.51,10210.89,3907.528398,39960850.31,10226.63081
18-08-2019,10221.94,10515,10065.41,10318.99,3398.419867,35070670.11,10319.699
19-08-2019,10318.99,10940,10267.56,10927.3,8044.021348,85921192.47,10681.373
20-08-2019,10927.3,10955.48,10549.74,10772.22,5883.599953,63258208.57,10751.6162
21-08-2019,10778.75,10807.54,9853.45,10134.75,9812.621711,99715196.71,10161.93222
22-08-2019,10123.56,10238.29,9755.53,10112.01,6710.306648,67141742.8,10005.76372
23-08-2019,10112.45,10479,10051,10401.6,5557.291443,57205208.91,10293.72123
24-08-2019,10401.87,10432,9885.48,10149.7,5106.556737,51560324.93,10096.88673
25-08-2019,10149.38,10355.89,9907.86,10136.75,3953.395281,39932862.82,10100.90314
26-08-2019,10136.75,10650,10136.75,10360.97,7166.675341,74427752.3,10385.25519
27-08-2019,10355.11,10375.53,10019.1,10167.29,4781.335022,48582567.25,10160.87913
28-08-2019,10171.39,10280.71,9555,9711.78,9303.155919,92139450.46,9904.10687
29-08-2019,9720.2,9720.2,9320,9490,7717.106376,73190665.17,9484.210999
30-08-2019,9490.56,9700,9350.1,9579.75,5317.3097,50745922.28,9543.533317
31-08-2019,9569.3,9682.73,9443.19,9594.15,1572.155427,15068565.55,9584.653842
01-09-2019,9593.5,9832,9538.75,9767.53,1799.367201,17385154.88,9661.816039
02-09-2019,9767.56,10471,9753.24,10384.48,6144.798835,62231973.86,10127.58522
03-09-2019,10384.07,10783,10286,10617.61,11443.5385,120927751.4,10567.33906
04-09-2019,10617.72,10834.15,10378.7,10586.26,10088.72363,106597637.8,10566.01823
05-09-2019,10586.26,10664.13,10461.97,10573.66,4555.624634,48103450.42,10559.13388
06-09-2019,10573.04,10949,10204.18,10311.09,10701.50994,113795476.2,10633.59066
07-09-2019,10309.04,10580,10297.58,10484.39,3148.508953,32951131.73,10465.63063
08-09-2019,10497.57,10594.88,10229.49,10400.18,3130.861035,32602031.64,10413.11999
09-09-2019,10387.33,10542.93,10060,10307.45,6059.762744,62421152.93,10300.92358
10-09-2019,10317.62,10390.09,9910,10096,4658.921411,47153844.31,10121.19333
11-09-2019,10093.39,10243.01,9855.11,10154.46,4614.348493,46415583.4,10058.9679
12-09-2019,10163.81,10465,10027.52,10420.34,4719.046686,48386409.65,10253.42889
13-09-2019,10423.99,10458.13,10153.87,10368.65,3755.417422,38681903.56,10300.294
14-09-2019,10365.81,10441.47,10217.01,10355.37,2656.15453,27508865.4,10356.65097
15-09-2019,10362.52,10383.2,10258.49,10305.74,2297.722769,23678550.44,10305.22514
16-09-2019,10320.36,10378.07,10060.95,10269.98,5496.037494,56202919.44,10226.08006
17-09-2019,10257.2,10280.53,10130.59,10195.73,5078.598656,51836062.12,10206.76482
18-09-2019,10182.96,10263.65,10080,10152.09,3952.006836,40255745.62,10186.15283
19-09-2019,10161.59,10380.07,9600,10271.53,7455.911412,74330211.45,9969.299171
20-09-2019,10284.72,10308.04,10055,10169.02,4463.382021,45340500.13,10158.32835
21-09-2019,10169.02,10180.43,9913.35,9985.28,4148.899815,41546389.89,10013.833
22-09-2019,9973,10093.24,9842.35,10020.58,3213.954096,32059845.82,9975.203398
23-09-2019,10022.38,10048.06,9606,9682.19,5447.963132,53515870.75,9823.097082
24-09-2019,9685.69,9782,7998,8536.82,28154.41356,248668254.7,8832.300989
25-09-2019,8536.71,8746.83,8216,8432.16,17435.86789,147110145,8437.213786
26-09-2019,8443.44,8467.89,7733.99,8055.03,16662.32021,135420525.4,8127.351032
27-09-2019,8055.25,8294.04,7866,8187.72,10165.85294,81670753.09,8033.831849
28-09-2019,8199.96,8356.4,8009.84,8218.07,6315.489539,51567016.49,8165.165372
29-09-2019,8218.07,8244.07,7902.66,8047.6,5366.570718,43218226.93,8053.229744
30-09-2019,8060.13,8368.5,7714.7,8298.45,9518.992108,76794640.31,8067.518015
01-10-2019,8304.47,8531.25,8195.42,8319.01,10224.59198,85718023.2,8383.515288
02-10-2019,8326.41,8393.39,8170.91,8373.42,4952.534115,40874459.88,8253.241458
03-10-2019,8377.68,8419.23,8029.14,8239.92,8701.120396,71397271.09,8205.526167
04-10-2019,8243.39,8244.93,7986.65,8152.07,6278.781419,51161374.46,8148.296786
05-10-2019,8157.89,8195,8016.26,8145.17,4445.104068,36017535.45,8102.742905
06-10-2019,8150.73,8176.46,7772.71,7854.12,6454.535727,51315707.4,7950.332847
07-10-2019,7863.75,8313.7,7763.54,8205.53,9363.327185,75585498.65,8072.504267
08-10-2019,8211.04,8344.12,8109.74,8178.54,3577.722873,29364663.64,8207.640636
09-10-2019,8185.85,8707.8,8110,8586.34,11634.19485,98328556.67,8451.685568
10-10-2019,8586.57,8666.84,8450.61,8582.11,7435.43199,63608562.98,8554.790503
11-10-2019,8589.08,8820,8222.88,8265.55,7824.587188,66027648.86,8438.48337
12-10-2019,8265.16,8427.76,8254.68,8303.43,1828.833124,15246382.98,8336.672589
13-10-2019,8303.43,8474.48,8132.91,8282.96,4445.283814,37082713.92,8342.035171
14-10-2019,8278.39,8416.67,8215.41,8362.99,4294.607389,35705415.19,8314.011492
15-10-2019,8353.33,8420.85,8086,8155.13,5044.661279,41647353.51,8255.728423
16-10-2019,8162.45,8179.1,7912.66,7995.89,8644.400116,69316753.57,8018.688704
17-10-2019,7995.73,8130.71,7936.71,8073.32,5395.885992,43466038.76,8055.403472
18-10-2019,8069.26,8120.77,7811.62,7955.08,5611.093537,44500999.58,7930.896052
19-10-2019,7950.48,8096.76,7875,7960.49,3461.125292,27557421.1,7961.983106
20-10-2019,7965.39,8314.77,7874.68,8235.74,6358.924991,51422182.22,8086.615631
21-10-2019,8236.49,8352,8156,8213.65,4919.734168,40461008.14,8224.226503
22-10-2019,8206.53,8314.77,7989.15,8025.9,5678.934831,46474242.56,8183.61963
23-10-2019,8021.57,8052.04,7293.55,7470.77,13306.18266,100801574.4,7575.544165
24-10-2019,7470.77,7512,7356,7435,4997.423094,37210305.43,7445.898562
25-10-2019,7427,8784.29,7393.14,8662.66,19113.7955,157079122.1,8218.102058
26-10-2019,8677.09,10350,8642.46,9252.75,38751.80025,364431123.2,9404.237245
27-10-2019,9262.72,9819.92,9092.66,9557.08,17783.02516,169009332.3,9503.9697
28-10-2019,9547.32,9950,9177.84,9216.44,14722.0186,139923976.3,9504.401543
29-10-2019,9216.39,9573.35,9051.48,9426.94,9059.611579,85007062.39,9383.08024
30-10-2019,9426.94,9437.06,8985.25,9159.94,8814.438048,80752701.08,9161.412292
31-10-2019,9169.55,9438.61,8961.53,9150.07,10113.15941,92792853.95,9175.456471
01-11-2019,9158.08,9303.53,9054.6,9250.45,6640.552385,60832091.54,9160.697486
02-11-2019,9250.7,9396.91,9201.19,9304.75,2701.136963,25075118.41,9283.171773
03-11-2019,9304.75,9384.32,9067,9207,2539.218331,23311544.34,9180.598631
04-11-2019,9207,9586.5,9122.33,9410.76,4962.442315,46348340.77,9339.824591
05-11-2019,9410.76,9485,9165.2,9320.14,4979.578992,46449230.61,9327.943324
06-11-2019,9319.1,9448.19,9254.68,9344.78,4670.234657,43617190.04,9339.400105
07-11-2019,9346.02,9373.48,9080,9199.36,3975.976617,36653215.87,9218.669877
08-11-2019,9209.3,9253.39,8661,8767.37,9699.74677,86368731.97,8904.225442
09-11-2019,8760.38,8876.94,8720,8812.21,2271.517922,20011709.54,8809.840042
10-11-2019,8806.85,9142.33,8750.85,9024.49,2663.27825,23900855.54,8974.223982
11-11-2019,9029.88,9075.32,8593,8720.36,6392.97506,55913644.29,8746.107058
12-11-2019,8720.36,8872.47,8549,8813.91,4721.906107,41173319.74,8719.639655
13-11-2019,8817,8839.46,8700,8755.24,3185.820989,27877490.14,8750.488566
14-11-2019,8765.53,8791.78,8555,8636.9,3412.805815,29480031.56,8638.062976
15-11-2019,8632.07,8799.03,8363,8463.49,5213.701414,44596817.59,8553.772846
16-11-2019,8459.38,8539.53,8423,8484.63,1180.57339,10004652.28,8474.400965
17-11-2019,8485.61,8631.6,8375,8499.31,2074.007701,17668226.91,8518.882019
18-11-2019,8499.53,8508.4,8010.7,8170.65,4825.655625,40088282.11,8307.323444
19-11-2019,8176.9,8197.77,7989.15,8121.63,4412.394642,35731334.2,8097.946151
20-11-2019,8124.08,8231.04,8027.28,8088.44,2996.006192,24265795.69,8099.381022
21-11-2019,8085.54,8116.92,7394.09,7611.51,9374.99957,72431853.92,7726.064772
22-11-2019,7612.23,7714.7,6785,7285.85,20120.14647,144885449.4,7201.013653
23-11-2019,7276.21,7356.49,7102.16,7320.39,5550.472228,40106431.41,7225.769225
24-11-2019,7330.98,7349.68,6861.96,6908.36,6047.01776,42914524.55,7096.808088
25-11-2019,6900.9,7380,6515,7122.14,18716.60131,129366591.4,6911.863388
26-11-2019,7127.12,7344.91,7018.78,7159.22,7643.849568,54566242.21,7138.581381
27-11-2019,7168.74,7676.27,6847.72,7527.84,15156.99193,110349122.5,7280.410453
28-11-2019,7517.82,7659.92,7372.19,7436.72,6925.584897,52090533.13,7521.463371
29-11-2019,7429.32,7870.35,7411.17,7753.69,7658.871602,58602440.28,7651.57628
30-11-2019,7753.69,7815,7452.08,7550.67,5446.273513,41571365.44,7632.992603
01-12-2019,7560.2,7560.2,7233.87,7412.66,5477.972908,40318302.94,7360.077099
02-12-2019,7411.75,7431.07,7140.08,7309.64,4324.300163,31520978.02,7289.266894
03-12-2019,7317.94,7415,7238.04,7300.43,2552.202298,18683808.38,7320.661217
04-12-2019,7299.2,7772.71,7087.09,7197.78,7737.391535,56881650.2,7351.527959
05-12-2019,7199.58,7500,7150.06,7390.42,4641.756789,34104243.99,7347.270773
06-12-2019,7397.35,7618.99,7305.56,7541.79,4167.240163,31009940.79,7441.361568
07-12-2019,7535.46,7638.88,7486.7,7502.65,2034.573719,15354337.77,7546.709971
08-12-2019,7505.86,7580,7382.69,7524.26,1798.770413,13485555.31,7497.096471
09-12-2019,7516.8,7666,7268.03,7340.52,6582.470312,48984901.86,7441.720136
10-12-2019,7332.05,7400,7150.23,7216.07,4090.620929,29794651.28,7283.650037
11-12-2019,7224.5,7271,7122.28,7207.42,3419.938965,24643079.62,7205.707433
12-12-2019,7208.95,7296.19,7072.2,7188.42,4376.888993,31435190.58,7182.085412
13-12-2019,7185.15,7302.35,7179.65,7257.47,3178.078496,22970960.45,7227.939925
14-12-2019,7255.94,7269,7007.48,7059.03,2012.348906,14334264.59,7123.150732
15-12-2019,7066.35,7225.23,7007,7115.08,1848.345728,13129364.52,7103.305577
16-12-2019,7115.08,7147.91,6820,6882.19,5923.055479,41353720.35,6981.82222
17-12-2019,6882.08,6938.77,6550,6612.3,7107.256385,47895327.08,6738.93335
18-12-2019,6619.53,7449.68,6425,7286.91,12873.63439,87907793.92,6828.514097
19-12-2019,7286.91,7372.12,7000,7149.57,5936.556345,42356210.92,7134.811574
20-12-2019,7157.53,7218.11,7072.61,7194.11,3201.663923,22903428.01,7153.601553
21-12-2019,7194.13,7194.13,7109.73,7147.4,1689.081995,12063083.6,7141.798702
22-12-2019,7147.4,7530,7124.52,7509.7,3796.226081,27923854.9,7355.688071
23-12-2019,7521.88,7692.98,7247.86,7316.17,6710.76736,50266006.27,7490.351486
24-12-2019,7317.47,7431.1,7156,7251.52,4194.589803,30637380.18,7304.022947
25-12-2019,7247.45,7266.81,7110.73,7195.79,1504.527513,10824576.03,7194.668048
26-12-2019,7195.8,7432,7150,7188.3,3116.747152,22627576.21,7259.997398
27-12-2019,7195.17,7255.37,7052,7246,4024.570866,28884846.43,7177.124566
28-12-2019,7247.7,7349.65,7231,7296.24,1579.702726,11528551.51,7297.924676
29-12-2019,7297.43,7524.46,7274.43,7385.54,2583.851342,19120178.74,7399.875693
30-12-2019,7372.79,7384.9,7199,7220.24,3722.913349,27106970.23,7281.117685
31-12-2019,7222.74,7302.35,7112.55,7168.36,2638.691309,18984547.33,7194.682933
01-01-2020,7160.69,7237.35,7150,7178.68,1119.109693,8052270.932,7195.247241
02-01-2020,7174.7,7184.94,6900,6950.56,3972.707954,27928978.29,7030.211788
03-01-2020,6945.7,7402.31,6853.53,7338.91,8072.729087,58367332.83,7230.186
04-01-2020,7332.58,7396.1,7256.03,7344.48,3256.737353,23825437.64,7315.73813
05-01-2020,7356.05,7495,7310,7356.7,2707.273855,20108463.48,7427.569042
06-01-2020,7352.12,7817,7342.46,7762.74,6728.282778,51148366.7,7601.994206
07-01-2020,7768.17,8220,7697.03,8159.01,12158.32281,96360835.32,7925.503937
08-01-2020,8151.79,8463.57,7872.09,8044.44,11913.23248,97929528.57,8220.231471
09-01-2020,8048.94,8048.94,7737.97,7806.78,5957.24424,47018267.8,7892.620464
10-01-2020,7812.7,8200,7667,8200,8999.988257,71487988.31,7943.120177
11-01-2020,8200,8286,8000,8016.22,3788.327314,30769860.95,8122.281525
12-01-2020,8008.1,8190,7960,8180.76,2056.086754,16671798.24,8108.509144
13-01-2020,8180.75,8196.81,8039,8105.01,4011.439096,32494162.71,8100.375432
14-01-2020,8105.01,8895,8105.01,8813.04,17009.43193,146225207.4,8596.713164
15-01-2020,8813.2,8903.2,8555,8809.17,8606.883399,75401269.55,8760.577558
16-01-2020,8810.62,8852.35,8573.91,8710.15,6713.258476,58128480.46,8658.757989
17-01-2020,8715.39,9015.22,8661.52,8892.63,9363.158926,83202108.28,8886.115138
18-01-2020,8898.03,9000.1,8798.9,8908.53,3678.009266,32722278.87,8896.736388
19-01-2020,8901.02,9188.1,8461.38,8696.6,8785.449927,77156049.64,8782.253644
20-01-2020,8698.97,8740.54,8507.93,8625.17,4420.198252,38176413.57,8636.81025
21-01-2020,8629.66,8778.66,8480,8717.89,3394.68916,29315872.02,8635.804527
22-01-2020,8728.47,8792.98,8567.68,8655.93,3143.812123,27226881.83,8660.467216
23-01-2020,8661.63,8665.95,8280,8378.44,8611.010788,72408778.79,8408.859375
24-01-2020,8382.08,8530.7,8212.9,8422.13,6430.430233,53848152.42,8373.957958
25-01-2020,8435.83,8437.47,8252.72,8329.5,2812.789952,23426249.24,8328.474446
26-01-2020,8320,8600,8276.22,8590.48,6340.585776,53453535.6,8430.378121
27-01-2020,8600,9004.35,8546.55,8894.54,9619.774743,84430635.62,8776.778862
28-01-2020,8894.57,9413.24,8876,9400,9565.559355,86973753.2,9092.385502
29-01-2020,9386.57,9443.96,9215.5,9289.18,6481.915946,60511710.82,9335.466755
30-01-2020,9280.83,9570,9166.07,9500,7945.158779,74656133.86,9396.430699
31-01-2020,9510.84,9529.35,9195.93,9327.85,5009.622307,46781868.72,9338.402349
01-02-2020,9339.26,9464.16,9280.33,9377.17,1669.002462,15647313.66,9375.248993
02-02-2020,9379.6,9474.28,9135,9329.39,3015.791589,28176260.6,9342.907086
03-02-2020,9309.69,9615,9211.07,9288.09,4758.133504,44541630.34,9361.15607
04-02-2020,9281,9348.6,9075,9159.37,4867.225459,44773399.1,9198.957287
05-02-2020,9168.49,9775,9142.52,9618.42,8063.967938,76512667.13,9488.215692
06-02-2020,9617.84,9859.57,9521,9754.63,7554.488675,73394159.76,9715.304758
07-02-2020,9754.63,9878,9706.94,9803.42,4013.490967,39274637.38,9785.654858
08-02-2020,9803.71,9948.97,9658.58,9902,3268.735547,32063962.56,9809.28622
09-02-2020,9907.7,10178.54,9885.04,10173.97,4830.337877,48619500.95,10065.44515
10-02-2020,10173.51,10199.85,9731.2,9850.01,7560.667891,74963300.95,9914.904613
11-02-2020,9851.99,10383.9,9706.94,10268.98,8127.596363,81821348.98,10067.10291
12-02-2020,10270.98,10495,10247.35,10348.78,6553.409427,67795650.93,10345.09619
13-02-2020,10348.78,10500.5,10068,10228.67,9347.451284,95971600.41,10267.14101
14-02-2020,10229.19,10398,10093.26,10364.04,6190.37749,63465786.55,10252.32898
15-02-2020,10364.04,10408.04,9739,9899.78,5762.306345,57929002.53,10053.09317
16-02-2020,9909.71,10051.24,9598.49,9912.89,4133.47675,40778597.95,9865.44752
17-02-2020,9925.96,9973.45,9467.57,9697.15,5913.204926,57252913.03,9682.21358
18-02-2020,9725.57,10288,9602.6,10185.17,6754.353941,67153716.79,9942.285728
19-02-2020,10190.3,10300,9312,9595.72,9936.820681,98785031.86,9941.311716
20-02-2020,9589.1,9706.27,9396.91,9612.76,6608.491079,63258478.74,9572.302963
21-02-2020,9610.4,9773.2,9562.6,9696.13,4271.470743,41404137.04,9693.180529
22-02-2020,9696.13,9722.39,9568.51,9668.13,2096.563536,20253010.07,9660.098407
23-02-2020,9664.08,10024.08,9664.08,9965.21,3329.224336,32927432.12,9890.421548
24-02-2020,9969.79,10027.66,9480,9652.58,5877.007708,57123425.65,9719.814655
25-02-2020,9664.87,9682.73,9234.21,9305.4,6280.002955,59384596.89,9456.141552
26-02-2020,9305.4,9369.99,8627.78,8779.36,11564.19794,103821757,8977.860594
27-02-2020,8778.37,8974.75,8520,8816.5,9273.903664,81515059.44,8789.724629
28-02-2020,8816.5,8900.94,8421.49,8703.84,6546.981228,56592181.78,8644.011616
29-02-2020,8710,8805.06,8525,8527.74,2338.067856,20286638.54,8676.667995
01-03-2020,8525,8756.11,8410,8528.95,4156.571739,35511261.83,8543.401644
02-03-2020,8516,8980.34,8486.72,8917.34,6186.860889,54353354.13,8785.287904
03-03-2020,8917.34,8921.8,8660.04,8755.45,4629.972286,40663925.38,8782.757838
04-03-2020,8755.45,8850,8663.76,8753.28,3353.232522,29341557.58,8750.230527
05-03-2020,8757.79,9169,8757.79,9066.65,6448.685673,58265604.82,9035.268235
06-03-2020,9059,9187.85,8990.01,9153.79,4136.423394,37642647.03,9100.28869
07-03-2020,9154.1,9219.13,8859.49,8893.93,2805.591571,25374792.8,9044.364498
08-03-2020,8901.12,8901.12,7995.48,8033.7,9068.890402,76135548.37,8395.24407
09-03-2020,8035.79,8191.13,7636,7936.25,12177.39425,95866831.83,7872.524274
10-03-2020,7937.2,8158.42,7733.99,7885.92,8274.953757,65746742.7,7945.270104
11-03-2020,7893.63,7988.78,7591.99,7934.57,7289.611453,56863822.03,7800.665701
12-03-2020,7956.29,7969.9,4776.59,4841.67,58513.38919,360210571.6,6156.036705
13-03-2020,4841.67,5990.35,3850,5622.74,54419.64134,284267182.4,5223.613671
14-03-2020,5623.16,5663.01,5051,5169.37,15370.86815,82874138.92,5391.636836
15-03-2020,5167.38,5965.77,5092.34,5343.64,16589.30386,89752311.59,5410.25183
16-03-2020,5353.04,5353.04,4435.89,5033.42,34905.4636,170219112.5,4876.575039
17-03-2020,5051.41,5569.9,4936,5324.99,17517.84242,93134794.19,5316.567643
18-03-2020,5340.95,5452.43,5006.87,5406.92,22559.23113,118551265.6,5255.111085
19-03-2020,5413,6433.98,5266.38,6181.18,24783.73487,146253518.5,5901.189602
20-03-2020,6192.94,7139,5670,6210.14,30082.50248,193439601.3,6430.302844
21-03-2020,6207.66,6461.91,5866.44,6187.78,11796.72657,72583889.46,6152.883941
22-03-2020,6199.17,6419,5705,5813.15,10813.38457,65253784.14,6034.538374
23-03-2020,5816.57,6629.79,5686.34,6493.51,19053.80456,118385188.5,6213.204723
24-03-2020,6494.7,6893,6400.01,6768.64,19719.09402,131376646.8,6662.407849
25-03-2020,6768.64,6989.04,6457.17,6692.22,16675.73512,111416237.4,6681.338882
26-03-2020,6695.47,6798.89,6528.07,6760.72,7393.707234,49294382.86,6667.072593
27-03-2020,6765.15,6872.67,6210,6376.03,10816.28557,71901745.73,6647.545065
28-03-2020,6376.03,6376.03,6030.51,6253.08,11613.49398,72147462.54,6212.382136
29-03-2020,6275.11,6278.24,5869,5870.9,9298.939051,56233063.89,6047.255884
30-03-2020,5878.47,6630,5856,6407.77,14974.44416,94589749.29,6316.745267
31-03-2020,6408.95,6527.24,6337.42,6421.14,6342.298327,40889445.98,6447.102277
01-04-2020,6428.74,6710.21,6137.71,6652.07,11319.14794,71960130.69,6357.380528
02-04-2020,6669.95,7236.39,6575.13,6801.99,17212.82067,117398261.4,6820.396473
03-04-2020,6789.63,7047.96,6610,6742.57,10570.1064,72358605.3,6845.589112
04-04-2020,6737.36,7014,6655.54,6879.61,6018.515632,40962523.5,6806.084092
05-04-2020,6887.22,6914.01,6678.51,6775.2,3981.976924,27031800.42,6788.537687
06-04-2020,6780.57,7376.59,6773.75,7352.43,13683.03789,97422008.84,7119.910768
07-04-2020,7335.85,7469,7077,7202.73,11669.01427,85195615.03,7301.012158
08-04-2020,7204.78,7428.95,7152,7367.36,8720.2105,63711657.24,7306.20634
09-04-2020,7370.85,7376.59,7107.38,7293.93,8324.921773,60735239.87,7295.592863
10-04-2020,7299.12,7306.1,6750.15,6877.03,10727.86686,74421521.65,6937.215259
11-04-2020,6866.03,6955.59,6771.24,6883.18,3326.674762,22836390.23,6864.629656
12-04-2020,6882.75,7201.76,6790.74,6908.24,7264.51928,51063776.08,7029.202362
13-04-2020,6908.21,6914.01,6542.91,6864.22,10837.57453,73070898.94,6742.366452
14-04-2020,6864.66,6991,6766.96,6879.75,7275.686574,50059446.72,6880.374272
15-04-2020,6868.88,6940,6598.55,6619,8109.732343,54918729.97,6771.953456
16-04-2020,6619,7224.18,6472.67,7111.67,15726.69637,109502622.7,6962.849671
17-04-2020,7121.35,7158.22,6995.39,7024.19,8539.618351,60386632.15,7071.350225
18-04-2020,7020.13,7306.15,7020.13,7262.26,5102.50262,36602893.61,7173.517848
